
2010-04-16 00:00:00, 79.8, 22.1
2010-04-18 00:00:00, 80.9, 22.5
2010-04-20 00:00:00, 80.4, 22.6
2010-04-21 00:00:00, 79.5, 22.7
2010-04-22 00:00:00, 80.3, 22.1
2010-04-23 00:00:00, 80.5, 22.7
2010-04-24 00:00:00, 80.4, 23.4
2010-04-25 00:00:00, 80.0, 23.3
2010-04-26 00:00:00, 79.8, 22.0
2010-04-27 00:00:00, 80.9, 23.1
2010-04-29 00:00:00, 78.3, 21.4
2010-04-30 00:00:00, 79.5, 22.6
2010-05-01 00:00:00, 80.2, 23.0
2010-05-03 00:00:00, 80.1, 22.0
2010-05-06 00:00:00, 80.3, 22.3
2010-05-07 00:00:00, 80.4, 23.2
2010-05-08 00:00:00, 81.6, 22.6
2010-05-09 00:00:00, 80.0, 22.2
2010-05-10 00:00:00, 80.7, 22.3
2010-05-11 00:00:00, 80.4, 22.8
2010-05-12 00:00:00, 79.8, 22.9
2010-05-13 00:00:00, 79.6, 22.9
2010-05-14 00:00:00, 80.2, 22.8
2010-05-18 00:00:00, 81.4, 23.0
2010-05-19 00:00:00, 80.8, 22.8
2010-05-20 00:00:00, 80.4, 22.4
2010-05-21 00:00:00, 79.8, 23.2
2010-05-22 00:00:00, 81.0, 22.3
2010-05-23 00:00:00, 81.4, 23.6
2010-05-24 00:00:00, 80.6, 22.8
2010-05-25 00:00:00, 80.6, 21.0
2010-05-26 00:00:00, 81.1, 23.1
2010-05-27 00:00:00, 81.3, 22.6
2010-05-28 00:00:00, 81.2, 22.4
2010-05-29 00:00:00, 81.0, 22.9
2010-05-30 00:00:00, 80.5, 22.3
2010-06-01 00:00:00, 81.0, 22.9
2010-06-02 00:00:00, 81.4, 23.1
2010-06-07 00:00:00, 82.1, 23.0
2010-06-08 00:00:00, 82.3, 23.5
2010-06-09 00:00:00, 81.4, 23.6
2010-06-10 00:00:00, 81.4, 23.2
2010-06-11 00:00:00, 81.0, 22.2
2010-06-12 00:00:00, 81.1, 22.6
2010-06-13 00:00:00, 82.0, 23.0
2010-06-14 00:00:00, 81.6, 23.9
2010-06-15 00:00:00, 81.2, 24.0
2010-06-16 00:00:00, 81.2, 22.1
2010-06-18 00:00:00, 81.0, 22.9
2010-06-19 00:00:00, 79.5, 22.0
2010-06-20 00:00:00, 80.0, 22.5
2010-06-21 00:00:00, 81.7, 22.5
2010-06-22 00:00:00, 81.0, 22.7
2010-06-23 00:00:00, 80.3, 22.3
2010-06-24 00:00:00, 81.0, 23.2
2010-06-28 00:00:00, 81.5, 22.8
2010-06-29 00:00:00, 80.1, 22.5
2010-06-30 00:00:00, 80.0, 21.5
2010-07-01 00:00:00, 79.3, 20.9
2010-07-02 00:00:00, 78.8, 21.9
2010-07-04 00:00:00, 80.0, 22.3
2010-07-05 00:00:00, 80.9, 22.7
2010-07-06 00:00:00, 80.3, 22.4
2010-07-07 00:00:00, 79.8, 22.6
2010-07-09 00:00:00, 79.4, 21.9
2010-07-11 00:00:00, 80.7, 23.4
2010-07-13 00:00:00, 79.8, 22.0
2010-07-14 00:00:00, 79.0, 23.4
2010-07-15 00:00:00, 78.7, 21.4
2010-07-18 00:00:00, 78.7, 22.0
2010-07-19 00:00:00, 80.0, 23.1
2010-07-20 00:00:00, 80.0, 21.2
2010-07-21 00:00:00, 79.8, 22.7
2010-07-22 00:00:00, 79.2, 21.6
2010-07-23 00:00:00, 79.0, 21.2
2010-07-24 00:00:00, 78.9, 21.4
2010-07-25 00:00:00, 78.5, 21.5
2010-07-26 00:00:00, 80.1, 22.5
2010-07-27 00:00:00, 79.2, 23.0
2010-07-28 00:00:00, 78.7, 23.0
2010-07-29 00:00:00, 78.0, 22.9
2010-07-30 00:00:00, 77.9, 21.0
2010-08-01 00:00:00, 80.6, 22.7
2010-08-02 00:00:00, 80.8, 22.1
2010-08-03 00:00:00, 78.8, 21.9
2010-08-04 00:00:00, 78.2, 22.4
2010-08-05 00:00:00, 77.9, 21.1
2010-08-06 00:00:00, 77.2, 20.8
2010-08-07 00:00:00, 78.1, 22.0
2010-08-08 00:00:00, 78.2, 21.2
2010-08-09 00:00:00, 79.9, 23.2
2010-08-10 00:00:00, 79.4, 22.3
2010-08-12 00:00:00, 78.8, 21.7
2010-08-13 00:00:00, 78.7, 22.0
2010-08-16 00:00:00, 79.6, 22.4
2010-08-17 00:00:00, 79.5, 22.6
2010-08-18 00:00:00, 78.6, 22.1
2010-08-23 00:00:00, 79.9
2010-08-24 00:00:00, 78.6, 22.3
2010-08-25 00:00:00, 79.3, 22.0
2010-08-26 00:00:00, 79.4, 21.3
2010-08-27 00:00:00, 79.0, 21.7
2010-08-29 00:00:00, 78.2, 21.5
2010-08-30 00:00:00, 79.1, 21.8
2010-08-31 00:00:00, 79.1, 22.2
2010-09-01 00:00:00, 79.1, 21.3
2010-09-02 00:00:00, 79.4, 21.8
2010-09-03 00:00:00, 78.9, 21.9
2010-09-04 00:00:00, 78.8, 23.4
2010-09-05 00:00:00, 79.9, 22.3
2010-09-06 00:00:00, 80.2, 21.7
2010-09-07 00:00:00, 79.3, 22.1
2010-09-08 00:00:00, 79.1, 22.3
2010-09-09 00:00:00, 79.6, 23.7
2010-09-10 00:00:00, 78.9, 21.9
2010-09-12 00:00:00, 80.9, 21.5
2010-09-14 00:00:00, 80.0, 23.3
2010-09-15 00:00:00, 79.2, 22.9
2010-09-16 00:00:00, 80.3, 23.9
2010-09-17 00:00:00, 79.5, 23.0
2010-09-19 00:00:00, 79.6, 22.0
2010-09-20 00:00:00, 79.8, 22.2
2010-09-21 00:00:00, 78.8, 22.2
2010-09-22 00:00:00, 79.7, 22.6
2010-09-24 00:00:00, 80.9, 24.1
2010-09-25 00:00:00, 80.0, 23.2
2010-09-26 00:00:00, 80.0, 23.1
2010-09-27 00:00:00, 80.4, 23.0
2010-09-28 00:00:00, 79.7, 23.8
2010-10-07 00:00:00, 79.5, 22.1
2010-10-14 00:00:00, 80.3, 21.3
2010-10-15 00:00:00, 80.8, 23.2
2010-10-16 00:00:00, 82.2, 22.4
2010-10-17 00:00:00, 82.5, 24.9
2010-10-18 00:00:00, 82.8, 24.5
2010-10-20 00:00:00, 80.9, 23.1
2010-10-21 00:00:00, 80.2, 22.1
2010-10-22 00:00:00, 80.9, 23.5
2010-11-25 00:00:00, 80.6, 23.5
2010-11-26 00:00:00, 80.6, 22.9
2010-11-30 00:00:00, 81.5, 24.7
2010-12-01 00:00:00, 80.4, 23.2
2010-12-02 00:00:00, 80.5, 22.6
2010-12-03 00:00:00, 80.6, 23.1
2010-12-06 00:00:00, 81.3, 23.4
2010-12-07 00:00:00, 80.1, 23.5
2010-12-08 00:00:00, 80.1, 23.3
2010-12-09 00:00:00, 80.4, 23.0
2010-12-10 00:00:00, 80.2, 23.6
2010-12-13 00:00:00, 81.1, 22.7
2010-12-15 00:00:00, 80.9, 23.6
2010-12-17 00:00:00, 80.6, 23.6
2010-12-18 00:00:00, 80.2, 24.0
2010-12-22 00:00:00, 81.7, 23.4
2010-12-25 00:00:00, 81.9, 24.6
2011-01-05 00:00:00, 82.9, 24.1
2011-01-06 00:00:00, 81.7, 24.9
2011-01-07 00:00:00, 82.1, 23.5
2011-01-08 00:00:00, 82.9, 24.5
2011-01-09 00:00:00, 81.9, 24.0
2011-01-10 00:00:00, 82.4, 24.7
2011-01-11 00:00:00, 82.5, 24.0
2011-01-12 00:00:00, 82.4, 24.2
2011-01-13 00:00:00, 82.2, 23.7
2011-01-14 00:00:00, 81.1, 23.6
2011-01-17 00:00:00, 82.1, 23.6
2011-01-18 00:00:00, 82.8, 24.1
2011-01-19 00:00:00, 83.1, 23.9
2011-01-20 00:00:00, 82.2, 23.4
2011-01-21 00:00:00, 82.4, 24.5
2011-01-26 00:00:00, 82.0, 24.0
2011-01-27 00:00:00, 82.1, 23.3
2011-01-28 00:00:00, 81.8, 23.9
2011-01-29 00:00:00, 82.6, 24.3
2011-02-01 00:00:00, 82.7, 24.2
2011-02-02 00:00:00, 83.9, 25.0
2011-02-03 00:00:00, 83.6, 24.4
2011-02-04 00:00:00, 83.7, 24.0
2011-02-09 00:00:00, 83.2, 24.6
2011-02-10 00:00:00, 82.3, 23.7
2011-02-11 00:00:00, 83.5, 25.4
2011-02-14 00:00:00, 83.5, 24.7
2011-02-15 00:00:00, 82.9, 23.9
2011-02-16 00:00:00, 82.3, 23.4
2011-02-17 00:00:00, 82.0, 23.7
2011-02-18 00:00:00, 83.4, 24.5
2011-02-21 00:00:00, 84.4, 23.9
2011-02-24 00:00:00, 82.3, 24.1
2011-02-25 00:00:00, 82.6, 23.5
2011-02-28 00:00:00, 84.8, 24.2
2011-03-03 00:00:00, 84.9, 25.4
2011-03-04 00:00:00, 84.5, 25.3
2011-03-06 00:00:00, 84.4, 24.7
2011-03-07 00:00:00, 85.1, 25.0
2011-03-08 00:00:00, 84.5, 24.6
2011-03-09 00:00:00, 83.5, 23.6
2011-03-10 00:00:00, 83.7, 24.4
2011-03-22 00:00:00, 84.9, 24.7
2011-03-23 00:00:00, 85.5, 25.0
2011-03-24 00:00:00, 84.1, 24.2
2011-03-25 00:00:00, 84.8, 24.0
2011-03-29 00:00:00, 85.0, 24.7
2011-03-30 00:00:00, 84.4, 24.3
2011-03-31 00:00:00, 84.5, 24.5
2011-04-04 00:00:00, 85.0, 24.4
2011-04-12 00:00:00, 85.7, 24.7
2011-04-13 00:00:00, 86.4, 23.4
2011-04-17 00:00:00, 84.9, 23.7
2011-04-18 00:00:00, 85.2, 24.0
2011-04-19 00:00:00, 84.0, 23.8
2011-04-20 00:00:00, 85.5, 25.3
2011-04-21 00:00:00, 85.0, 24.2
2011-04-22 00:00:00, 84.5, 23.4
2011-04-23 00:00:00, 84.5, 24.0
2011-04-25 00:00:00, 87.2, 24.9
